orderNumber,productName,quantityOrdered,priceEach,totalPrice,recommendedPrice,difference,percentReduction,customerName,salesEmployee,orderDate,buyPrice,productLine
10164,"1962 LanciaA Delta 16V",21,143.31,3009.51,3102.54,93.03,2.998511,"Mini Auto Werke","Pamela Castillo",2003-10-21,103.42,"Classic Cars"
10164,"1958 Setra Bus",49,121.64,5960.36,6696.83,736.47,10.997293,"Mini Auto Werke","Pamela Castillo",2003-10-21,77.90,"Trucks and Buses"
10164,"1940 Ford Pickup Truck",36,103.84,3738.24,4200.12,461.88,10.996829,"Mini Auto Werke","Pamela Castillo",2003-10-21,58.33,"Trucks and Buses"
10164,"1940s Ford truck",45,107.76,4849.20,5448.60,599.40,11.000991,"Mini Auto Werke","Pamela Castillo",2003-10-21,84.76,"Trucks and Buses"
10164,"1939 Cadillac Limousine",25,46.29,1157.25,1257.75,100.50,7.990459,"Mini Auto Werke","Pamela Castillo",2003-10-21,23.14,"Vintage Cars"
10164,"1980’s GM Manhattan Express",24,91.49,2195.76,2311.44,115.68,5.004672,"Mini Auto Werke","Pamela Castillo",2003-10-21,53.93,"Trucks and Buses"
10164,"1996 Peterbilt 379 Stake Bed with Outrigger",49,57.53,2818.97,3167.36,348.39,10.999381,"Mini Auto Werke","Pamela Castillo",2003-10-21,33.61,"Trucks and Buses"
10164,"1982 Camaro Z28",39,86.99,3392.61,3944.85,552.24,13.999011,"Mini Auto Werke","Pamela Castillo",2003-10-21,46.53,"Classic Cars"
10165,"2001 Ferrari Enzo",44,168.32,7406.08,9143.20,1737.12,18.999038,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,95.59,"Classic Cars"
10165,"1969 Corvair Monza",34,123.89,4212.26,5136.72,924.46,17.997088,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,89.14,"Classic Cars"
10165,"1969 Ford Falcon",27,152.26,4111.02,4671.54,560.52,11.998613,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,83.05,"Classic Cars"
10165,"1957 Chevy Pickup",48,109.02,5232.96,5688.00,455.04,8.000000,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,55.70,"Trucks and Buses"
10165,"1998 Chrysler Plymouth Prowler",29,134.26,3893.54,4748.17,854.63,17.999145,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,101.51,"Classic Cars"
10165,"1964 Mercedes Tour Bus",46,120.28,5532.88,5645.58,112.70,1.996252,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,74.86,"Trucks and Buses"
10165,"1926 Ford Fire Engine",31,60.77,1883.87,1883.87,0.00,0.000000,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,24.92,"Trucks and Buses"
10165,"1992 Ferrari 360 Spider red",47,154.10,7242.70,7958.98,716.28,8.999646,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,77.90,"Classic Cars"
10165,"Collectable Wooden Train",50,84.71,4235.50,5042.00,806.50,15.995637,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,67.56,Trains
10165,"1970 Triumph Spitfire",28,123.51,3458.28,4021.36,563.08,14.002228,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,91.92,"Classic Cars"
10165,"1970 Dodge Coronet",25,46.82,1170.50,1445.00,274.50,18.996540,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,32.37,"Classic Cars"
10165,"1962 Volkswagen Microbus",32,117.57,3762.24,4089.28,327.04,7.997496,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,61.34,"Trucks and Buses"
10165,"1958 Chevy Corvette Limited Edition",27,31.12,840.24,954.72,114.48,11.990950,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,15.91,"Classic Cars"
10165,"1992 Porsche Cayenne Turbo Silver",24,106.45,2554.80,2838.72,283.92,10.001691,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,69.78,"Classic Cars"
10165,"1954 Greyhound Scenicruiser",48,50.86,2441.28,2597.28,156.00,6.006283,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,25.98,"Trucks and Buses"
10165,"1950's Chicago Surface Lines Streetcar",44,55.30,2433.20,2734.16,300.96,11.007403,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,26.72,Trains
10165,"Diamond T620 Semi-Skirted Tanker",48,106.49,5111.52,5556.00,444.48,8.000000,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,68.29,"Trucks and Buses"
10165,"1962 City of Detroit Streetcar",38,49.21,1869.98,2226.04,356.06,15.995220,"Dragon Souveniers, Ltd.","Mami Nishi",2003-10-22,37.49,Trains
10166,"1903 Ford Model A",43,136.59,5873.37,5873.37,0.00,0.000000,FunGiftIdeas.com,"Steve Patterson",2003-10-21,68.30,"Vintage Cars"
10166,"1904 Buick Runabout",26,72.85,1894.10,2282.02,387.92,16.998975,FunGiftIdeas.com,"Steve Patterson",2003-10-21,52.66,"Vintage Cars"
10166,"The Mayflower",29,76.22,2210.38,2511.69,301.31,11.996305,FunGiftIdeas.com,"Steve Patterson",2003-10-21,43.30,Ships
10167,"1972 Alfa Romeo GTA",44,123.76,5445.44,5984.00,538.56,9.000000,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,85.68,"Classic Cars"
10167,"1980s Black Hawk Helicopter",43,141.92,6102.56,6780.67,678.11,10.000634,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,77.27,Planes
10167,"1999 Yamaha Speed Boat",46,69.68,3205.28,3956.92,751.64,18.995582,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,51.61,Ships
10167,"1941 Chevrolet Special Deluxe Cabriolet",34,84.70,2879.80,3599.58,719.78,19.996222,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,64.58,"Vintage Cars"
10167,"18th century schooner",33,110.60,3649.80,4055.37,405.57,10.000814,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,82.34,Ships
10167,"1900s Vintage Bi-Plane",21,54.81,1151.01,1438.71,287.70,19.997081,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,34.25,Planes
10167,"1912 Ford Model T Delivery Wagon",20,77.00,1540.00,1770.20,230.20,13.004180,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,46.91,"Vintage Cars"
10167,"1937 Horch 930V Limousine",32,64.44,2062.08,2104.00,41.92,1.992395,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,26.30,"Vintage Cars"
10167,"1940 Ford Delivery Sedan",29,73.80,2140.20,2431.94,291.74,11.996184,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,48.64,"Vintage Cars"
10167,"The Schooner Bluenose",43,66.00,2838.00,2866.81,28.81,1.004950,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,34.00,Ships
10167,"HMS Bounty",29,87.80,2546.20,2625.08,78.88,3.004861,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,39.83,Ships
10167,"The USS Constitution Ship",46,62.16,2859.36,3324.88,465.52,14.001107,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,33.97,Ships
10167,"The Titanic",24,85.14,2043.36,2404.08,360.72,15.004492,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,51.09,Ships
10167,"The Queen Mary",28,83.42,2335.76,2780.68,444.92,16.000403,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,53.63,Ships
10167,"Boeing X-32A JSF",40,42.71,1708.40,1986.40,278.00,13.995167,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,32.77,Planes
10167,"Pont Yacht",38,43.68,1659.84,2074.80,414.96,20.000000,"Scandinavian Gift Ideas","Barry Jones",2003-10-23,33.30,Ships
10168,"1969 Harley Davidson Ultimate Chopper",36,94.74,3410.64,3445.20,34.56,1.003135,"Technics Stores Inc.","Leslie Jennings",2003-10-28,48.81,Motorcycles
10168,"1996 Moto Guzzi 1100i",27,97.53,2633.31,3211.38,578.07,18.000673,"Technics Stores Inc.","Leslie Jennings",2003-10-28,68.99,Motorcycles
10168,"2003 Harley-Davidson Eagle Drag Bike",20,160.74,3214.80,3873.20,658.40,16.998864,"Technics Stores Inc.","Leslie Jennings",2003-10-28,91.02,Motorcycles
10168,"P-51-D Mustang",21,75.19,1578.99,1774.08,195.09,10.996686,"Technics Stores Inc.","Leslie Jennings",2003-10-28,49.00,Planes
10168,"1936 Harley Davidson El Knucklehead",46,49.06,2256.76,2786.22,529.46,19.002807,"Technics Stores Inc.","Leslie Jennings",2003-10-28,24.23,Motorcycles
10168,"1997 BMW R 1100 S",50,103.68,5184.00,5635.00,451.00,8.003549,"Technics Stores Inc.","Leslie Jennings",2003-10-28,60.86,Motorcycles
10168,"1928 British Royal Navy Airplane",49,93.01,4557.49,5361.58,804.09,14.997258,"Technics Stores Inc.","Leslie Jennings",2003-10-28,66.74,Planes
10168,"1960 BSA Gold Star DBD34",29,72.36,2098.44,2208.93,110.49,5.001969,"Technics Stores Inc.","Leslie Jennings",2003-10-28,37.32,Motorcycles
10168,"Corsair F4U ( Bird Cage)",27,57.32,1547.64,1842.48,294.84,16.002345,"Technics Stores Inc.","Leslie Jennings",2003-10-28,29.34,Planes
10168,"1900s Vintage Tri-Plane",48,68.10,3268.80,3477.60,208.80,6.004141,"Technics Stores Inc.","Leslie Jennings",2003-10-28,36.23,Planes
10168,"1997 BMW F650 ST",28,89.90,2517.20,2796.92,279.72,10.001001,"Technics Stores Inc.","Leslie Jennings",2003-10-28,66.92,Motorcycles
10168,"1928 Ford Phaeton Deluxe",31,57.78,1791.18,2132.49,341.31,16.005233,"Technics Stores Inc.","Leslie Jennings",2003-10-28,33.02,"Vintage Cars"
10168,"1930 Buick Marquette Phaeton",48,39.71,1906.08,2094.72,188.64,9.005500,"Technics Stores Inc.","Leslie Jennings",2003-10-28,27.06,"Vintage Cars"
10168,"American Airlines: B767-300",28,91.34,2557.52,2557.52,0.00,0.000000,"Technics Stores Inc.","Leslie Jennings",2003-10-28,51.15,Planes
10168,"America West Airlines B757-200",31,87.75,2720.25,3091.32,371.07,12.003610,"Technics Stores Inc.","Leslie Jennings",2003-10-28,68.80,Planes
10168,"ATA: B757-300",36,94.92,3417.12,4271.40,854.28,20.000000,"Technics Stores Inc.","Leslie Jennings",2003-10-28,59.33,Planes
10168,"F/A 18 Hornet 1/72",48,72.00,3456.00,3840.00,384.00,10.000000,"Technics Stores Inc.","Leslie Jennings",2003-10-28,54.40,Planes
10168,"American Airlines: MD-11S",39,67.37,2627.43,2887.17,259.74,8.996353,"Technics Stores Inc.","Leslie Jennings",2003-10-28,36.27,Planes
10169,"1968 Ford Mustang",30,163.44,4903.20,5837.10,933.90,15.999383,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,95.34,"Classic Cars"
10169,"2002 Suzuki XREO",35,126.52,4428.20,5271.70,843.50,16.000531,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,66.27,Motorcycles
10169,"1970 Plymouth Hemi Cuda",36,71.82,2585.52,2872.80,287.28,10.000000,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,31.92,"Classic Cars"
10169,"1969 Dodge Super Bee",32,65.13,2084.16,2573.12,488.96,19.002612,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,49.05,"Classic Cars"
10169,"1976 Ford Gran Torino",36,136.70,4921.20,5291.64,370.44,7.000476,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,73.49,"Classic Cars"
10169,"1957 Vespa GS150",38,52.84,2007.92,2362.46,354.54,15.007238,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,32.95,Motorcycles
10169,"1957 Corvette Convertible",33,120.53,3977.49,4910.40,932.91,18.998656,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,69.93,"Classic Cars"
10169,"1982 Ducati 900 Monster",38,66.49,2526.62,2631.88,105.26,3.999422,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,47.10,Motorcycles
10169,"1971 Alpine Renault 1600s",34,53.27,1811.18,2081.82,270.64,13.000163,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,38.58,"Classic Cars"
10169,"1961 Chevrolet Impala",24,77.61,1862.64,1940.16,77.52,3.995547,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,32.33,"Classic Cars"
10169,"1982 Ducati 996 R",26,37.01,962.26,1045.98,83.72,8.003977,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,24.14,Motorcycles
10169,"1974 Ducati 350 Mk3 Desmo",34,83.68,2845.12,3469.70,624.58,18.000980,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,56.13,Motorcycles
10169,"2002 Yamaha YZR M1",48,75.66,3631.68,3905.28,273.60,7.005900,"Anna's Decorations, Ltd","Andy Fixter",2003-11-04,34.17,Motorcycles
10170,"1968 Dodge Charger",47,116.27,5464.69,5519.68,54.99,0.996253,"Mini Auto Werke","Pamela Castillo",2003-11-04,75.16,"Classic Cars"
10170,"1969 Dodge Charger",41,93.28,3824.48,4721.56,897.08,18.999653,"Mini Auto Werke","Pamela Castillo",2003-11-04,58.73,"Classic Cars"
10170,"1948 Porsche 356-A Roadster",20,70.07,1401.40,1540.00,138.60,9.000000,"Mini Auto Werke","Pamela Castillo",2003-11-04,53.90,"Classic Cars"
10170,"1956 Porsche 356A Coupe",34,130.60,4440.40,4774.62,334.22,6.999929,"Mini Auto Werke","Pamela Castillo",2003-11-04,98.30,"Classic Cars"
10171,"1993 Mazda RX-7",35,134.46,4706.10,4953.90,247.80,5.002120,"Québec Home Shopping Network","Foon Yue Tseng",2003-11-05,83.51,"Classic Cars"
10171,"1995 Honda Civic",35,128.03,4481.05,4978.75,497.70,9.996485,"Québec Home Shopping Network","Foon Yue Tseng",2003-11-05,93.89,"Classic Cars"
10171,"1992 Ferrari 360 Spider red",39,165.95,6472.05,6604.26,132.21,2.001890,"Québec Home Shopping Network","Foon Yue Tseng",2003-11-05,77.90,"Classic Cars"
10171,"1982 Lamborghini Diablo",36,34.74,1250.64,1359.36,108.72,7.997881,"Québec Home Shopping Network","Foon Yue Tseng",2003-11-05,16.24,"Classic Cars"
10172,"1965 Aston Martin DB5",42,109.51,4599.42,5226.48,627.06,11.997750,"Gift Depot Inc.","George Vanauf",2003-11-05,65.96,"Classic Cars"
10172,"1999 Indy 500 Monte Carlo SS",39,117.48,4581.72,5148.00,566.28,11.000000,"Gift Depot Inc.","George Vanauf",2003-11-05,56.76,"Classic Cars"
10172,"1948 Porsche Type 356 Roadster",48,139.87,6713.76,6781.44,67.68,0.998018,"Gift Depot Inc.","George Vanauf",2003-11-05,62.16,"Classic Cars"
10172,"1970 Chevy Chevelle SS 454",32,61.00,1952.00,2351.68,399.68,16.995510,"Gift Depot Inc.","George Vanauf",2003-11-05,49.24,"Classic Cars"
10172,"1966 Shelby Cobra 427 S/C",34,43.27,1471.18,1710.54,239.36,13.993242,"Gift Depot Inc.","George Vanauf",2003-11-05,29.18,"Classic Cars"
10172,"1949 Jaguar XK 120",22,79.97,1759.34,1999.14,239.80,11.995158,"Gift Depot Inc.","George Vanauf",2003-11-05,47.25,"Classic Cars"
10172,"1969 Chevrolet Camaro Z28",24,77.91,1869.84,2054.64,184.80,8.994276,"Gift Depot Inc.","George Vanauf",2003-11-05,50.51,"Classic Cars"
10172,"2002 Chevy Corvette",22,87.81,1931.82,2355.76,423.94,17.995891,"Gift Depot Inc.","George Vanauf",2003-11-05,62.11,"Classic Cars"
10173,"1937 Lincoln Berline",43,101.71,4373.53,4417.82,44.29,1.002531,"Rovelli Gifts","Pamela Castillo",2003-11-05,60.62,"Vintage Cars"
10173,"1936 Mercedes-Benz 500K Special Roadster",48,51.75,2484.00,2587.68,103.68,4.006678,"Rovelli Gifts","Pamela Castillo",2003-11-05,24.26,"Vintage Cars"
10173,"1917 Grand Touring Sedan",24,168.30,4039.20,4080.00,40.80,1.000000,"Rovelli Gifts","Pamela Castillo",2003-11-05,86.70,"Vintage Cars"
10173,"1911 Ford Town Car",26,55.09,1432.34,1574.04,141.70,9.002313,"Rovelli Gifts","Pamela Castillo",2003-11-05,33.30,"Vintage Cars"
10173,"1932 Model A Ford J-Coupe",31,127.13,3941.03,3941.03,0.00,0.000000,"Rovelli Gifts","Pamela Castillo",2003-11-05,58.48,"Vintage Cars"
10173,"1928 Mercedes-Benz SSK",22,140.06,3081.32,3712.50,631.18,17.001481,"Rovelli Gifts","Pamela Castillo",2003-11-05,72.56,"Vintage Cars"
10173,"1934 Ford V8 Coupe",28,56.84,1591.52,1748.88,157.36,8.997759,"Rovelli Gifts","Pamela Castillo",2003-11-05,34.35,"Vintage Cars"
10173,"18th Century Vintage Horse Carriage",31,86.92,2694.52,3246.32,551.80,16.997708,"Rovelli Gifts","Pamela Castillo",2003-11-05,60.74,"Vintage Cars"
10173,"1917 Maxwell Touring Car",29,90.28,2618.12,2877.09,258.97,9.001109,"Rovelli Gifts","Pamela Castillo",2003-11-05,57.54,"Vintage Cars"
10173,"1932 Alfa Romeo 8C2300 Spider Sport",21,77.31,1623.51,1932.63,309.12,15.994784,"Rovelli Gifts","Pamela Castillo",2003-11-05,43.26,"Vintage Cars"
10173,"1957 Ford Thunderbird",39,58.44,2279.16,2779.53,500.37,18.001964,"Rovelli Gifts","Pamela Castillo",2003-11-05,34.21,"Classic Cars"
10173,"1939 Chevrolet Deluxe Coupe",31,29.87,925.97,1028.89,102.92,10.003013,"Rovelli Gifts","Pamela Castillo",2003-11-05,22.57,"Vintage Cars"
10173,"1938 Cadillac V-16 Presidential Limousine",27,39.42,1064.34,1209.60,145.26,12.008929,"Rovelli Gifts","Pamela Castillo",2003-11-05,20.61,"Vintage Cars"
10173,"1952 Citroen-15CV",23,98.65,2268.95,2701.12,432.17,15.999659,"Rovelli Gifts","Pamela Castillo",2003-11-05,72.82,"Classic Cars"
10173,"1936 Mercedes Benz 500k Roadster",35,35.70,1249.50,1436.05,186.55,12.990495,"Rovelli Gifts","Pamela Castillo",2003-11-05,21.75,"Vintage Cars"
10173,"1936 Chrysler Airflow",22,93.49,2056.78,2142.58,85.80,4.004518,"Rovelli Gifts","Pamela Castillo",2003-11-05,57.46,"Vintage Cars"
10174,"1952 Alpine Renault 1300",34,207.87,7067.58,7286.20,218.62,3.000467,"Australian Gift Network, Co","Andy Fixter",2003-11-06,98.58,"Classic Cars"
10174,"1958 Setra Bus",43,113.44,4877.92,5876.81,998.89,16.997146,"Australian Gift Network, Co","Andy Fixter",2003-11-06,77.90,"Trucks and Buses"
10174,"1940 Ford Pickup Truck",48,108.50,5208.00,5600.16,392.16,7.002657,"Australian Gift Network, Co","Andy Fixter",2003-11-06,58.33,"Trucks and Buses"
10174,"1913 Ford Model T Speedster",46,100.30,4613.80,4660.26,46.46,0.996940,"Australian Gift Network, Co","Andy Fixter",2003-11-06,60.78,"Vintage Cars"
10174,"1939 Cadillac Limousine",49,44.27,2169.23,2465.19,295.96,12.005565,"Australian Gift Network, Co","Andy Fixter",2003-11-06,23.14,"Vintage Cars"
10175,"1962 LanciaA Delta 16V",33,119.67,3949.11,4875.42,926.31,18.999594,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,103.42,"Classic Cars"
10175,"1957 Chevy Pickup",26,109.02,2834.52,3081.00,246.48,8.000000,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,55.70,"Trucks and Buses"
10175,"1964 Mercedes Tour Bus",48,101.87,4889.76,5891.04,1001.28,16.996659,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,74.86,"Trucks and Buses"
10175,"1926 Ford Fire Engine",41,59.55,2441.55,2491.57,50.02,2.007570,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,24.92,"Trucks and Buses"
10175,"1992 Ferrari 360 Spider red",29,150.71,4370.59,4910.86,540.27,11.001535,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,77.90,"Classic Cars"
10175,"1940s Ford truck",47,102.92,4837.24,5690.76,853.52,14.998348,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,84.76,"Trucks and Buses"
10175,"1962 Volkswagen Microbus",28,121.40,3399.20,3578.12,178.92,5.000391,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,61.34,"Trucks and Buses"
10175,"1958 Chevy Corvette Limited Edition",37,32.18,1190.66,1308.32,117.66,8.993213,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,15.91,"Classic Cars"
10175,"1980’s GM Manhattan Express",22,89.57,1970.54,2118.82,148.28,6.998235,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,53.93,"Trucks and Buses"
10175,"1954 Greyhound Scenicruiser",50,50.86,2543.00,2705.50,162.50,6.006283,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,25.98,"Trucks and Buses"
10175,"1996 Peterbilt 379 Stake Bed with Outrigger",29,56.24,1630.96,1874.56,243.60,12.995050,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,33.61,"Trucks and Buses"
10175,"1982 Camaro Z28",42,80.92,3398.64,4248.30,849.66,20.000000,"Stylish Desk Decors, Co.","Larry Bott",2003-11-06,46.53,"Classic Cars"
10176,"2001 Ferrari Enzo",33,166.24,5485.92,6857.40,1371.48,20.000000,"L'ordine Souveniers","Pamela Castillo",2003-11-06,95.59,"Classic Cars"
10176,"1969 Corvair Monza",47,145.04,6816.88,7100.76,283.88,3.997882,"L'ordine Souveniers","Pamela Castillo",2003-11-06,89.14,"Classic Cars"
10176,"1969 Ford Falcon",50,160.91,8045.50,8651.00,605.50,6.999191,"L'ordine Souveniers","Pamela Castillo",2003-11-06,83.05,"Classic Cars"
10176,"1998 Chrysler Plymouth Prowler",20,139.17,2783.40,3274.60,491.20,15.000305,"L'ordine Souveniers","Pamela Castillo",2003-11-06,101.51,"Classic Cars"
10176,"1970 Triumph Spitfire",36,140.75,5067.00,5170.32,103.32,1.998329,"L'ordine Souveniers","Pamela Castillo",2003-11-06,91.92,"Classic Cars"
10176,"1970 Dodge Coronet",27,55.49,1498.23,1560.60,62.37,3.996540,"L'ordine Souveniers","Pamela Castillo",2003-11-06,32.37,"Classic Cars"
10176,"1992 Porsche Cayenne Turbo Silver",29,101.72,2949.88,3430.12,480.24,14.000676,"L'ordine Souveniers","Pamela Castillo",2003-11-06,69.78,"Classic Cars"
10176,"1950's Chicago Surface Lines Streetcar",22,62.14,1367.08,1367.08,0.00,0.000000,"L'ordine Souveniers","Pamela Castillo",2003-11-06,26.72,Trains
10176,"Diamond T620 Semi-Skirted Tanker",23,109.96,2529.08,2662.25,133.17,5.002160,"L'ordine Souveniers","Pamela Castillo",2003-11-06,68.29,"Trucks and Buses"
10176,"1962 City of Detroit Streetcar",38,52.14,1981.32,2226.04,244.72,10.993513,"L'ordine Souveniers","Pamela Castillo",2003-11-06,37.49,Trains
10177,"1903 Ford Model A",23,113.37,2607.51,3141.57,534.06,16.999780,"CAF Imports","Martin Gerard",2003-11-07,68.30,"Vintage Cars"
10177,"Collectable Wooden Train",29,92.77,2690.33,2924.36,234.03,8.002777,"CAF Imports","Martin Gerard",2003-11-07,67.56,Trains
10177,"1904 Buick Runabout",35,82.50,2887.50,3071.95,184.45,6.004329,"CAF Imports","Martin Gerard",2003-11-07,52.66,"Vintage Cars"
10177,"18th century schooner",50,115.52,5776.00,6144.50,368.50,5.997233,"CAF Imports","Martin Gerard",2003-11-07,82.34,Ships
10177,"1912 Ford Model T Delivery Wagon",45,79.66,3584.70,3982.95,398.25,9.998870,"CAF Imports","Martin Gerard",2003-11-07,46.91,"Vintage Cars"
10177,"The Schooner Bluenose",24,58.67,1408.08,1600.08,192.00,11.999400,"CAF Imports","Martin Gerard",2003-11-07,34.00,Ships
10177,"The Mayflower",31,77.95,2416.45,2684.91,268.46,9.998845,"CAF Imports","Martin Gerard",2003-11-07,43.30,Ships
10177,"The USS Constitution Ship",32,64.33,2058.56,2312.96,254.40,10.998893,"CAF Imports","Martin Gerard",2003-11-07,33.97,Ships
10177,"The Titanic",44,88.15,3878.60,4407.48,528.88,11.999601,"CAF Imports","Martin Gerard",2003-11-07,51.09,Ships
10177,"The Queen Mary",24,83.42,2002.08,2383.44,381.36,16.000403,"CAF Imports","Martin Gerard",2003-11-07,53.63,Ships
10177,"Pont Yacht",40,52.96,2118.40,2184.00,65.60,3.003663,"CAF Imports","Martin Gerard",2003-11-07,33.30,Ships
10178,"1972 Alfa Romeo GTA",24,131.92,3166.08,3264.00,97.92,3.000000,"Alpha Cognac","Gerard Hernandez",2003-11-08,85.68,"Classic Cars"
10178,"1980s Black Hawk Helicopter",42,127.73,5364.66,6622.98,1258.32,18.999302,"Alpha Cognac","Gerard Hernandez",2003-11-08,77.27,Planes
10178,"1999 Yamaha Speed Boat",41,70.54,2892.14,3526.82,634.68,17.995815,"Alpha Cognac","Gerard Hernandez",2003-11-08,51.61,Ships
10178,"1941 Chevrolet Special Deluxe Cabriolet",48,104.81,5030.88,5081.76,50.88,1.001228,"Alpha Cognac","Gerard Hernandez",2003-11-08,64.58,"Vintage Cars"
