productName,priceEach,buyPrice,MSRP,productLine,productScale,productVendor,quantityOrdered,customerName,customerCountry,customerCity,customerCreditLimit,employeeName,employeeCity,employeeCountry,employeeTerritory,orderDate
"1932 Model A Ford J-Coupe",118.23,58.48,127.13,"Vintage Cars",1:18,"Autoart Studio Design",30,"Marseille Mini Autos",France,Marseille,65000.00,"Loui Bondur",Paris,France,EMEA,2004-11-25
"1932 Model A Ford J-Coupe",106.79,58.48,127.13,"Vintage Cars",1:18,"Autoart Studio Design",29,"Lyon Souveniers",France,Paris,68100.00,"Loui Bondur",Paris,France,EMEA,2004-12-09
"1932 Model A Ford J-Coupe",124.59,58.48,127.13,"Vintage Cars",1:18,"Autoart Studio Design",27,Toys4GrownUps.com,USA,Pasadena,90700.00,"Leslie Thompson","San Francisco",USA,NA,2005-01-12
"1932 Model A Ford J-Coupe",119.50,58.48,127.13,"Vintage Cars",1:18,"Autoart Studio Design",40,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-16
"1932 Model A Ford J-Coupe",102.98,58.48,127.13,"Vintage Cars",1:18,"Autoart Studio Design",31,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2005-03-04
"1932 Model A Ford J-Coupe",104.25,58.48,127.13,"Vintage Cars",1:18,"Autoart Studio Design",6,"Handji Gifts& Co",Singapore,Singapore,97900.00,"Peter Marsh",Sydney,Australia,APAC,2005-04-23
"1932 Model A Ford J-Coupe",116.96,58.48,127.13,"Vintage Cars",1:18,"Autoart Studio Design",45,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2005-05-29
"1934 Ford V8 Coupe",53.09,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",26,"AV Stores, Co.",UK,Manchester,136800.00,"Larry Bott",London,UK,EMEA,2004-11-17
"1934 Ford V8 Coupe",60.59,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",34,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2004-11-29
"1934 Ford V8 Coupe",59.34,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",49,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-12-10
"1934 Ford V8 Coupe",51.84,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",28,"Collectables For Less Inc.",USA,Brickhaven,70700.00,"Julie Firrelli",Boston,USA,NA,2005-01-20
"1934 Ford V8 Coupe",51.22,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",40,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2005-02-17
"1934 Ford V8 Coupe",61.21,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",37,"Mini Auto Werke",Austria,Graz,45300.00,"Pamela Castillo",Paris,France,EMEA,2005-03-10
"1934 Ford V8 Coupe",49.97,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",53,GiftsForHim.com,"New Zealand",Auckland,77700.00,"Peter Marsh",Sydney,Australia,APAC,2005-04-29
"1934 Ford V8 Coupe",56.21,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",31,"Petit Auto",Belgium,Bruxelles,79900.00,"Pamela Castillo",Paris,France,EMEA,2005-05-30
"1934 Ford V8 Coupe",61.84,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",35,"Baane Mini Imports",Norway,Stavern,81700.00,"Barry Jones",London,UK,EMEA,2003-01-29
"1934 Ford V8 Coupe",53.09,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",28,"Mini Wheels Co.",USA,"San Francisco",64600.00,"Leslie Jennings","San Francisco",USA,NA,2003-03-25
"1934 Ford V8 Coupe",61.84,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",46,"Corrida Auto Replicas, Ltd",Spain,Madrid,104600.00,"Martin Gerard",Paris,France,EMEA,2003-05-28
"1934 Ford V8 Coupe",52.47,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",20,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2003-07-16
"1934 Ford V8 Coupe",56.21,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",30,"Dragon Souveniers, Ltd.",Singapore,Singapore,103800.00,"Mami Nishi",Tokyo,Japan,Japan,2003-09-19
"1934 Ford V8 Coupe",59.96,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",48,"Classic Legends Inc.",USA,NYC,67500.00,"Foon Yue Tseng",NYC,USA,NA,2003-10-20
"1934 Ford V8 Coupe",56.84,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",28,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-11-05
"1934 Ford V8 Coupe",51.22,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",39,"Classic Gift Ideas, Inc",USA,Philadelphia,81100.00,"Julie Firrelli",Boston,USA,NA,2003-11-13
"1934 Ford V8 Coupe",53.09,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",24,"Australian Collectables, Ltd",Australia,"Glen Waverly",60300.00,"Andy Fixter",Sydney,Australia,APAC,2003-11-21
"1934 Ford V8 Coupe",51.84,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",28,"Canadian Gift Exchange Network",Canada,Vancouver,90300.00,"George Vanauf",NYC,USA,NA,2003-12-05
"1934 Ford V8 Coupe",56.21,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",31,"West Coast Collectables Co.",USA,Burbank,55400.00,"Leslie Thompson","San Francisco",USA,NA,2004-01-29
"1934 Ford V8 Coupe",57.46,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",45,"Cambridge Collectables Co.",USA,Cambridge,43400.00,"Julie Firrelli",Boston,USA,NA,2004-03-10
"1934 Ford V8 Coupe",54.96,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",24,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-04-29
"1934 Ford V8 Coupe",59.34,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",49,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2004-06-14
"1934 Ford V8 Coupe",57.46,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",32,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2004-07-16
"1934 Ford V8 Coupe",54.34,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",43,"Amica Models & Co.",Italy,Torino,113000.00,"Pamela Castillo",Paris,France,EMEA,2004-08-17
"1934 Ford V8 Coupe",56.21,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",37,"Scandinavian Gift Ideas",Sweden,Bräcke,116400.00,"Barry Jones",London,UK,EMEA,2004-09-08
"1934 Ford V8 Coupe",54.34,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",24,"Auto Associés & Cie.",France,Versailles,77900.00,"Gerard Hernandez",Paris,France,EMEA,2004-10-11
"1934 Ford V8 Coupe",54.34,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",35,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-10-21
"1934 Ford V8 Coupe",54.34,34.35,62.46,"Vintage Cars",1:18,"Min Lin Diecast",41,"Online Diecast Creations Co.",USA,Nashua,114200.00,"Steve Patterson",Boston,USA,NA,2004-11-04
"1936 Chrysler Airflow",94.47,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",39,"West Coast Collectables Co.",USA,Burbank,55400.00,"Leslie Thompson","San Francisco",USA,NA,2004-01-29
"1936 Chrysler Airflow",84.73,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",33,"Cambridge Collectables Co.",USA,Cambridge,43400.00,"Julie Firrelli",Boston,USA,NA,2004-03-10
"1936 Chrysler Airflow",97.39,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",40,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-04-29
"1936 Chrysler Airflow",81.81,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",46,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2004-06-14
"1936 Chrysler Airflow",95.44,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",48,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2004-07-16
"1936 Chrysler Airflow",79.86,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",21,"Amica Models & Co.",Italy,Torino,113000.00,"Pamela Castillo",Paris,France,EMEA,2004-08-17
"1936 Chrysler Airflow",83.76,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",45,"Auto-Moto Classics Inc.",USA,Brickhaven,23000.00,"Steve Patterson",Boston,USA,NA,2004-09-07
"1936 Chrysler Airflow",80.83,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",33,"Auto Associés & Cie.",France,Versailles,77900.00,"Gerard Hernandez",Paris,France,EMEA,2004-10-11
"1936 Chrysler Airflow",96.42,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",44,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-10-21
"1936 Chrysler Airflow",95.44,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",33,"Vitachrome Inc.",USA,NYC,76400.00,"Foon Yue Tseng",NYC,USA,NA,2004-11-05
"1936 Chrysler Airflow",95.44,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",39,"Mini Wheels Co.",USA,"San Francisco",64600.00,"Leslie Jennings","San Francisco",USA,NA,2004-11-18
"1936 Chrysler Airflow",82.78,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",39,"Corrida Auto Replicas, Ltd",Spain,Madrid,104600.00,"Martin Gerard",Paris,France,EMEA,2004-11-01
"1936 Chrysler Airflow",88.62,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",41,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-12-10
"1936 Chrysler Airflow",93.49,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",40,"Collectables For Less Inc.",USA,Brickhaven,70700.00,"Julie Firrelli",Boston,USA,NA,2005-01-20
"1936 Chrysler Airflow",97.39,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",33,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2005-02-17
"1936 Chrysler Airflow",88.62,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",33,"Down Under Souveniers, Inc","New Zealand","Auckland  ",88000.00,"Peter Marsh",Sydney,Australia,APAC,2005-03-11
"1936 Chrysler Airflow",95.44,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",50,GiftsForHim.com,"New Zealand",Auckland,77700.00,"Peter Marsh",Sydney,Australia,APAC,2005-04-29
"1936 Chrysler Airflow",78.89,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",28,"Petit Auto",Belgium,Bruxelles,79900.00,"Pamela Castillo",Paris,France,EMEA,2005-05-30
"1936 Chrysler Airflow",88.62,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",25,"Baane Mini Imports",Norway,Stavern,81700.00,"Barry Jones",London,UK,EMEA,2003-01-29
"1936 Chrysler Airflow",85.70,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",26,"Mini Wheels Co.",USA,"San Francisco",64600.00,"Leslie Jennings","San Francisco",USA,NA,2003-03-25
"1936 Chrysler Airflow",83.76,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",34,"Corrida Auto Replicas, Ltd",Spain,Madrid,104600.00,"Martin Gerard",Paris,France,EMEA,2003-05-28
"1936 Chrysler Airflow",93.49,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",29,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2003-07-16
"1936 Chrysler Airflow",90.57,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",20,"Signal Collectibles Ltd.",USA,Brisbane,60300.00,"Leslie Jennings","San Francisco",USA,NA,2003-09-12
"1936 Chrysler Airflow",96.42,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",42,"Classic Legends Inc.",USA,NYC,67500.00,"Foon Yue Tseng",NYC,USA,NA,2003-10-20
"1936 Chrysler Airflow",93.49,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",22,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-11-05
"1936 Chrysler Airflow",81.81,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",47,"Classic Gift Ideas, Inc",USA,Philadelphia,81100.00,"Julie Firrelli",Boston,USA,NA,2003-11-13
"1936 Chrysler Airflow",92.52,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",20,"Australian Collectables, Ltd",Australia,"Glen Waverly",60300.00,"Andy Fixter",Sydney,Australia,APAC,2003-11-21
"1936 Chrysler Airflow",95.44,57.46,97.39,"Vintage Cars",1:24,"Second Gear Diecast",33,"Canadian Gift Exchange Network",Canada,Vancouver,90300.00,"George Vanauf",NYC,USA,NA,2003-12-05
"1936 Harley Davidson El Knucklehead",52.70,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",29,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2003-02-24
"1936 Harley Davidson El Knucklehead",57.54,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",46,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2003-04-29
"1936 Harley Davidson El Knucklehead",51.48,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",30,"Lyon Souveniers",France,Paris,68100.00,"Loui Bondur",Paris,France,EMEA,2003-07-01
"1936 Harley Davidson El Knucklehead",52.70,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",30,Toys4GrownUps.com,USA,Pasadena,90700.00,"Leslie Thompson","San Francisco",USA,NA,2003-08-25
"1936 Harley Davidson El Knucklehead",51.48,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",42,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-10
"1936 Harley Davidson El Knucklehead",49.06,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",46,"Technics Stores Inc.",USA,Burlingame,84600.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-28
"1936 Harley Davidson El Knucklehead",48.46,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",25,"Daedalus Designs Imports",France,Lille,82900.00,"Gerard Hernandez",Paris,France,EMEA,2003-11-11
"1936 Harley Davidson El Knucklehead",52.09,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",32,"Herkku Gifts","Norway  ",Bergen,96800.00,"Barry Jones",London,UK,EMEA,2003-11-18
"1936 Harley Davidson El Knucklehead",48.46,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",30,"Mini Wheels Co.",USA,"San Francisco",64600.00,"Leslie Jennings","San Francisco",USA,NA,2003-12-01
"1936 Harley Davidson El Knucklehead",51.48,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",40,"Osaka Souveniers Co.",Japan,Kita-ku,81200.00,"Mami Nishi",Tokyo,Japan,Japan,2004-01-12
"1936 Harley Davidson El Knucklehead",58.75,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",28,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2004-02-20
"1936 Harley Davidson El Knucklehead",52.70,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",23,"Motor Mint Distributors Inc.",USA,Philadelphia,72600.00,"George Vanauf",NYC,USA,NA,2004-04-03
"1936 Harley Davidson El Knucklehead",58.15,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",44,"Tekni Collectables Inc.",USA,Newark,43000.00,"George Vanauf",NYC,USA,NA,2004-05-18
"1936 Harley Davidson El Knucklehead",50.27,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",34,"Gift Depot Inc.",USA,Bridgewater,84300.00,"George Vanauf",NYC,USA,NA,2004-06-28
"1936 Harley Davidson El Knucklehead",52.09,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",37,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2004-07-23
"1936 Harley Davidson El Knucklehead",50.88,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",20,"Marta's Replicas Co.",USA,Cambridge,123700.00,"Steve Patterson",Boston,USA,NA,2004-08-27
"1936 Harley Davidson El Knucklehead",60.57,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",32,"Atelier graphique",France,Nantes,21000.00,"Gerard Hernandez",Paris,France,EMEA,2004-09-27
"1936 Harley Davidson El Knucklehead",48.46,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",34,"Mini Classics",USA,"White Plains",102700.00,"George Vanauf",NYC,USA,NA,2004-10-15
"1936 Harley Davidson El Knucklehead",49.67,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",42,"Diecast Classics Inc.",USA,Allentown,100600.00,"Steve Patterson",Boston,USA,NA,2004-11-02
"1936 Harley Davidson El Knucklehead",55.72,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",38,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2004-11-15
"1936 Harley Davidson El Knucklehead",48.46,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",30,"Tokyo Collectables, Ltd",Japan,Minato-ku,94400.00,"Mami Nishi",Tokyo,Japan,Japan,2004-11-23
"1936 Harley Davidson El Knucklehead",49.06,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",28,"Down Under Souveniers, Inc","New Zealand","Auckland  ",88000.00,"Peter Marsh",Sydney,Australia,APAC,2004-12-04
"1936 Harley Davidson El Knucklehead",53.91,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",23,"Technics Stores Inc.",USA,Burlingame,84600.00,"Leslie Jennings","San Francisco",USA,NA,2005-01-05
"1936 Harley Davidson El Knucklehead",48.46,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",22,"Australian Gift Network, Co",Australia,"South Brisbane",51600.00,"Andy Fixter",Sydney,Australia,APAC,2005-02-02
"1936 Harley Davidson El Knucklehead",52.09,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",39,"Scandinavian Gift Ideas",Sweden,Bräcke,116400.00,"Barry Jones",London,UK,EMEA,2005-03-03
"1936 Harley Davidson El Knucklehead",51.48,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",30,"Kelly's Gift Shop","New Zealand","Auckland  ",110000.00,"Peter Marsh",Sydney,Australia,APAC,2005-04-01
"1936 Harley Davidson El Knucklehead",58.15,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",55,"Auto Canal+ Petit",France,Paris,95000.00,"Loui Bondur",Paris,France,EMEA,2005-04-07
"1936 Harley Davidson El Knucklehead",58.75,24.23,60.57,Motorcycles,1:18,"Welly Diecast Productions",36,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-05-13
"1936 Mercedes Benz 500k Roadster",34.47,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",41,"AV Stores, Co.",UK,Manchester,136800.00,"Larry Bott",London,UK,EMEA,2004-11-17
"1936 Mercedes Benz 500k Roadster",38.57,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",22,"Signal Gift Stores",USA,"Las Vegas",71800.00,"Leslie Thompson","San Francisco",USA,NA,2004-11-29
"1936 Mercedes Benz 500k Roadster",36.52,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",46,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2005-01-19
"1936 Mercedes Benz 500k Roadster",32.82,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",43,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-16
"1936 Mercedes Benz 500k Roadster",41.03,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",15,"Tokyo Collectables, Ltd",Japan,Minato-ku,94400.00,"Mami Nishi",Tokyo,Japan,Japan,2005-04-22
"1936 Mercedes Benz 500k Roadster",35.29,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",15,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2005-05-29
"1936 Mercedes Benz 500k Roadster",35.29,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",49,"Online Diecast Creations Co.",USA,Nashua,114200.00,"Steve Patterson",Boston,USA,NA,2003-01-06
"1936 Mercedes Benz 500k Roadster",35.29,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",48,"AV Stores, Co.",UK,Manchester,136800.00,"Larry Bott",London,UK,EMEA,2003-03-18
"1936 Mercedes Benz 500k Roadster",36.11,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",46,"Signal Gift Stores",USA,"Las Vegas",71800.00,"Leslie Thompson","San Francisco",USA,NA,2003-05-21
"1936 Mercedes Benz 500k Roadster",32.82,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",29,"Kelly's Gift Shop","New Zealand","Auckland  ",110000.00,"Peter Marsh",Sydney,Australia,APAC,2003-07-07
"1936 Mercedes Benz 500k Roadster",38.57,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",26,"Signal Collectibles Ltd.",USA,Brisbane,60300.00,"Leslie Jennings","San Francisco",USA,NA,2003-09-12
"1936 Mercedes Benz 500k Roadster",32.82,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",37,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-18
"1936 Mercedes Benz 500k Roadster",35.70,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",35,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-11-05
"1936 Mercedes Benz 500k Roadster",34.88,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",23,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-11-12
"1936 Mercedes Benz 500k Roadster",38.16,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",22,"Australian Collectables, Ltd",Australia,"Glen Waverly",60300.00,"Andy Fixter",Sydney,Australia,APAC,2003-11-21
"1936 Mercedes Benz 500k Roadster",34.88,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",39,"Muscle Machine Inc",USA,NYC,138500.00,"Foon Yue Tseng",NYC,USA,NA,2003-12-02
"1936 Mercedes Benz 500k Roadster",38.57,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",44,"Corrida Auto Replicas, Ltd",Spain,Madrid,104600.00,"Martin Gerard",Paris,France,EMEA,2004-01-26
"1936 Mercedes Benz 500k Roadster",34.88,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",27,"Saveley & Henriot, Co.",France,Lyon,123900.00,"Loui Bondur",Paris,France,EMEA,2004-03-02
"1936 Mercedes Benz 500k Roadster",36.52,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",46,"Microscale Inc.",USA,NYC,39800.00,"Foon Yue Tseng",NYC,USA,NA,2004-04-20
"1936 Mercedes Benz 500k Roadster",39.80,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",20,"Down Under Souveniers, Inc","New Zealand","Auckland  ",88000.00,"Peter Marsh",Sydney,Australia,APAC,2004-06-03
"1936 Mercedes Benz 500k Roadster",37.75,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",30,"Extreme Desk Decorations, Ltd","New Zealand",Wellington,86800.00,"Peter Marsh",Sydney,Australia,APAC,2004-07-12
"1936 Mercedes Benz 500k Roadster",35.29,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",33,"Amica Models & Co.",Italy,Torino,113000.00,"Pamela Castillo",Paris,France,EMEA,2004-08-17
"1936 Mercedes Benz 500k Roadster",37.75,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",33,"Handji Gifts& Co",Singapore,Singapore,97900.00,"Peter Marsh",Sydney,Australia,APAC,2004-09-01
"1936 Mercedes Benz 500k Roadster",35.70,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",24,"Iberia Gift Imports, Corp.",Spain,Sevilla,65700.00,"Martin Gerard",Paris,France,EMEA,2004-10-06
"1936 Mercedes Benz 500k Roadster",40.21,21.75,41.03,"Vintage Cars",1:24,"Red Start Diecast",31,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-10-21
